RNUM,MEDIATITLE,PLACENAME,ADDRESS
12328,"지금, 헤어지는 중입니다",우리사진관,"인천광역시 동구 송현공원로 100"
12329,"지금, 헤어지는 중입니다","아트센터 인천","인천광역시 연수구 아트센터대로 222"
12330,"지금은 연애중",대명비발디파크,"강원도 홍천군 서면 한치골길 262"
12331,"지금은 연애중",일산호수공원,"경기도 고양시 일산동구 호수로 731"
12332,"지금은 연애중","코엑스 아쿠아리움","서울특별시 강남구 영동대로 513"
12333,"지금은 연애중",롯데월드,"서울특별시 송파구 올림픽로 240"
12334,"지금은 연애중",경복궁역,"서울특별시 종로구 사직로 지하 130"
12335,"지금은 연애중",문화역서울284,"서울특별시 중구 통일로 1"
12357,지옥,"광명사거리역 앞 광명5R재개발단지","경기도 광명시 명일로75번길 22"
12358,지옥,가온문화공원,"서울특별시 마포구 상암동 1594"
12359,지옥,"커피빈 상암한국지역정보개발원점","서울특별시 마포구 성암로 301"
12360,지옥,"서경대학교 북악관","서울특별시 성북구 서경로 124"
12361,지옥,"문정역 엠스테이트 빌딩 앞 법원로12길","서울특별시 송파구 문정동 191-12"
12362,지옥,"목천로 20길","전라북도 익산시 동산동 목천로20길"
12363,진검승부,엘빈에비뉴라운지,"서울특별시 강남구 강남대로92길 13"
12364,진검승부,아틀리에,"서울특별시 용산구 이태원로27가길 36"
12365,진검승부,"스테이트 타워 남산","서울특별시 중구 퇴계로 100"
12366,진검승부,"한국의 집","서울특별시 중구 퇴계로36길 10"
12367,진실,일산호수공원,"경기도 고양시 일산동구 호수로 731"
12368,진실,"연세대학교 신촌캠퍼스","서울특별시 서대문구 연세로 50"
12369,진실,롯데월드,"서울특별시 송파구 올림픽로 240"
12370,"진심이 닿다",명지병원,"경기도 고양시 덕양구 화수로14번길 55"
12371,"진심이 닿다",하늘마을7단지중흥S클래스,"경기도 고양시 일산동구 하늘마을로 65"
12372,"진심이 닿다",일산호수공원,"경기도 고양시 일산동구 호수로 731"
12373,"진심이 닿다",서운산자연휴양림,"경기도 안성시 금광면 배티로 185-39"
12374,"진심이 닿다",경희대국제캠퍼스,"경기도 용인시 기흥구 덕영대로 1732"
12375,"진심이 닿다","경기영어마을 파주캠퍼스","경기도 파주시 탄현면 얼음실로 40"
12376,"진심이 닿다",파머스테이블,"경기도 파주시 탄현면 헤이리마을길 59-77"
12377,"진심이 닿다","카페 종이와 나무","경기도 파주시 회동길 445-1"
12378,"진심이 닿다",르챔버,"서울특별시 강남구 도산대로55길 42"
12379,"진심이 닿다",삼성역7번출구,"서울특별시 강남구 삼성1동"
12380,"진심이 닿다",마쯔가제,"서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어 3층"
12381,"진심이 닿다","상사마을 8-15","서울특별시 강서구 개화12길 8-15"
12382,"진심이 닿다",대동슈퍼,"서울특별시 강서구 개화길 54"
12383,"진심이 닿다",서울시립천문대,"서울특별시 광진구 구천면로 2"
12384,"진심이 닿다","그랜드 워커힐 서울","서울특별시 광진구 워커힐로 177"
12385,"진심이 닿다",서울과학기술대학교,"서울특별시 노원구 공릉로 232"
12386,"진심이 닿다",재화스퀘어,"서울특별시 마포구 독막로 311"
12387,"진심이 닿다",호남식당,"서울특별시 마포구 마포대로6길 10"
12388,"진심이 닿다",성산대교,"서울특별시 마포구 망원동 성산대교"
12389,"진심이 닿다",경의선광장,"서울특별시 마포구 백범로28길 17"
12390,"진심이 닿다","레 또르떼","서울특별시 마포구 연남로1길 19"
12391,"진심이 닿다",월드컵북로54길,"서울특별시 마포구 월드컵북로54길 25 상암DMC 푸르지오시티"
12392,"진심이 닿다",신촌벽화터널,"서울특별시 서대문구 대신동 143-28"
12393,"진심이 닿다",서울중앙지방법원,"서울특별시 서초구 서초중앙로 157"
12394,"진심이 닿다",동호대교,"서울특별시 성동구 옥수동"
12395,"진심이 닿다",양화대교,"서울특별시 성동구 옥수동"
12396,"진심이 닿다",테누토,"서울특별시 영등포구 국제금융로2길 37 S-Trenue 3층"
12397,"진심이 닿다",본보야지,"서울특별시 영등포구 국제금융로2길 7 한주빌딩 2층"
12398,"진심이 닿다",목우촌가든,"서울특별시 영등포구 여의대방로67길 18 스타빌딩"
12399,"진심이 닿다",원효대교,"서울특별시 영등포구 여의도동 원효대교"
12400,"진심이 닿다","홍돈 용산점","서울특별시 용산구 원효로2가 93-3"
12401,"진심이 닿다",춘천식당,"서울특별시 용산구 한강대로7길 30"
12402,"진심이 닿다",1인1상,"서울특별시 은평구 연서로 534"
12403,"진심이 닿다",창의문뜰,"서울특별시 종로구 백석동길 6-5"
12404,"진심이 닿다",북촌로5길,"서울특별시 종로구 북촌로5길"
12405,"진심이 닿다",자작나무이야기,"서울특별시 종로구 율곡로1길 74-15"
12406,"진심이 닿다",율곡로3길,"서울특별시 종로구 율곡로3길"
12407,"진심이 닿다",인하대학교,"인천광역시 남구 인하로 100"
12408,"진심이 닿다",인천국제공항,"인천광역시 중구 공항로 272"
12409,"진심이 닿다",월미테마파크,"인천광역시 중구 월미문화로 81"
12410,"진심이 닿다","선문대학교 아산캠퍼스","충청남도 아산시 탕정면 선문로221번길 70"
12411,"질투의 화신",pino,"경기도 고양시 일산동구 애니골길 72"
12412,"질투의 화신",pino,"경기도 고양시 일산동구 애니골길 72"
12413,"질투의 화신","압소바 일산덕이점","경기도 고양시 일산서구 덕이로 30-8"
12414,"질투의 화신","구리 한강 시민공원","경기도 구리시 코스모스길14번길 249"
12415,"질투의 화신",구리시민한강공원,"경기도 구리시 토평동 829"
12416,"질투의 화신",알베르,"서울특별시 강남구 강남대로102길 34"
12417,"질투의 화신","더라빌 아트센터","서울특별시 강남구 봉은사로 531"
12418,"질투의 화신","퀴즈노스 압구정점","서울특별시 강남구 압구정로 144"
12419,"질투의 화신","분더샵 청담","서울특별시 강남구 압구정로60길 21"
12420,"질투의 화신","임피리얼팰리스 서울","서울특별시 강남구 언주로 640"
12421,"질투의 화신",물빛문화공원,"서울특별시 마포구 상암동 1609"
12422,"질투의 화신",SBS프리즘타워,"서울특별시 마포구 상암산로 82"
12423,"질투의 화신",성미산로26길,"서울특별시 마포구 성미산로26길 35"
12424,"질투의 화신",홍익숯불갈비소금구이,"서울특별시 마포구 어울마당로 146-1"
12425,"질투의 화신",서울의료원,"서울특별시 중랑구 신내로 156"
12426,"질투의 화신",인천국제공항,"인천광역시 중구 공항로 272"
12427,"질투의 화신",미투커피,"인천광역시 중구 월미문화로 39"
12428,"질투의 화신",월미테마파크,"인천광역시 중구 월미문화로 81"
12429,"질투의 화신",대천해수욕장,"충청남도 보령시 머드로 123"
12430,"질투의 화신",군헌갯벌체험학습장,"충청남도 보령시 해안로 607-5"
12431,"징크스의 연인","단국대학교 죽전캠퍼스","경기도 용인시 수지구 죽전로 152"
12432,"징크스의 연인","성신여자대학교 운정그린캠퍼스","서울특별시 강북구 도봉로76가길 55"
12433,"징크스의 연인",C156,"서울특별시 광진구 동일로 156"
12434,"징크스의 연인","소월로 계단 3번","서울특별시 용산구 소월로 168"
12435,"징크스의 연인",오리올,"서울특별시 용산구 신흥로20길 43"
12436,"짠내 아이돌",월미문화의거리,"인천광역시 중구 북성동1가 98-57"
12437,착한마녀전,아다마스253,"경기도 파주시 탄현면 헤이리마을길 47"
12438,착한마녀전,HW컨벤션센터,"서울특별시 종로구 자하문로 255"
12439,착한마녀전,용현1.4동,"인천광역시 미추홀구 수봉남로18번길 81-22"
12440,착한마녀전,G타워,"인천광역시 연수구 아트센터대로 175"
12441,"찬란한 유산",묵호등대전망대,"강원도 동해시 해맞이길 289"
12442,"찬란한 유산",크랙킨,"경기도 고양시 일산동구 무궁화로141번길 8-8"
12443,"찬란한 유산",일산문화광장,"경기도 고양시 일산동구 중앙로 1271-4"
12444,"찬란한 유산",일산호수공원,"경기도 고양시 일산동구 호수로 731"
12445,"찬란한 유산","기흥 고매동 단독주택","경기도 용인시 기흥구 기흥단지로110번길 11-9"
12446,"찬란한 유산","갤러리아백화점 WEST점","서울특별시 강남구 압구정로 343"
12447,"찬란한 유산",성산대교,"서울특별시 마포구 망원동 성산대교"
12448,"찬란한 유산","연세대학교 신촌캠퍼스","서울특별시 서대문구 연세로 50"
12449,"찬란한 유산",낙산성곽서길,"서울특별시 종로구 동숭동"
12450,"찬란한 유산",쌈지길,"서울특별시 종로구 인사동길 44"
12451,"찬란한 유산","부암동 개인주택","서울특별시 종로구 인왕산로 245-1"
12452,"찬란한 유산",보신각터,"서울특별시 종로구 종로 54"
12453,참치와돌고래,"보정동 카페거리","경기도 용인시 기흥구 보정로15번길"
12454,참치와돌고래,플레이버,"경기도 용인시 기흥구 죽전로15번길 11-2"
12455,참치와돌고래,문스,"경기도 용인시 기흥구 죽전로15번길 15-3"
12456,참치와돌고래,"롯데월드타워 아쿠아리움","서울특별시 송파구 올림픽로 300 롯데월드몰 B1"
12462,"천국의 계단","경강역 (폐역)","강원도 춘천시 남산면 서백길 62-52"
12463,"천국의 계단",김포국제공항,"서울특별시 강서구 하늘길 112"
12464,"천국의 계단",롯데월드,"서울특별시 송파구 올림픽로 240"
12465,"천국의 계단","롯데호텔 월드","서울특별시 송파구 올림픽로 240"
12466,"천국의 계단",녹사평(용산구청)역,"서울특별시 용산구 녹사평대로 195"
12467,"천국의 계단",경복궁역,"서울특별시 종로구 사직로 지하 130"
12468,"천국의 계단","서울 평창동 맨션 446-21","서울특별시 종로구 평창7길 22"
12469,"천국의 계단",문화역서울284,"서울특별시 중구 통일로 1"
12470,"천국의 눈물",스포엔샤웨딩,"서울특별시 강남구 도산대로81길 16-6"
12471,"천원짜리 변호사",도롱이연못,"강원도 정선군 사북읍 사북리 도롱이연못"
12472,"천원짜리 변호사",경희대국제캠퍼스,"경기도 용인시 기흥구 덕영대로 1732"
12473,"천원짜리 변호사","경기영어마을 파주캠퍼스","경기도 파주시 탄현면 얼음실로 40"
12474,"천원짜리 변호사",파시0914,"서울특별시 강남구 도산대로45길 15"
12475,"천원짜리 변호사","파크하얏트 서울","서울특별시 강남구 테헤란로 606"
12476,"천원짜리 변호사",신성전기철물,"서울특별시 강동구 구천면로33길 30"
12477,"천원짜리 변호사",홈런마트,"서울특별시 강동구 구천면로33길 31"
12478,"천원짜리 변호사",가온문화공원,"서울특별시 마포구 상암동 1594"
12479,"천원짜리 변호사",한성대학교,"서울특별시 성북구 삼선교로16길 116"
12480,"천원짜리 변호사",서강대교,"서울특별시 영등포구 여의도동 서강대교"
12481,"천원짜리 변호사",한강대교,"서울특별시 용산구 이촌동 한강대교"
12482,"천원짜리 변호사",이촌로29길,"서울특별시 용산구 이촌로29길"
12483,"천원짜리 변호사",서울역,"서울특별시 용산구 한강대로 405"
12484,"천원짜리 변호사",제일세탁소,"서울특별시 용산구 한강대로7길 34-32"
12485,"천원짜리 변호사",낙산공원,"서울특별시 종로구 낙산길 41"
12486,"천원짜리 변호사",대림호프,"서울특별시 중구 창경궁로5길 11"
12487,"천일의 약속",HW컨벤션센터,"서울특별시 종로구 자하문로 255"
12488,철인왕후,"용인 대장금 파크","경기도 용인시 처인구 백암면 용천드라마길 25"
12489,철인왕후,"문경새재촬영장 (오픈세트장)","경상북도 문경시 문경읍 새재로 1037"
12490,철인왕후,병산서원,"경상북도 안동시 풍천면 병산길 386"
12491,철인왕후,강남역,"서울특별시 강남구 강남대로 396"
12492,철인왕후,"오크우드프리미어 인천","인천광역시 연수구 컨벤시아대로 165"
12493,철인왕후,궁남지,"충청남도 부여군 부여읍 궁남로 52"
12494,첫사랑,"양평 두물머리","경기도 양평군 양서면 양수리"
12495,"첫사랑은 처음이라서","오죽헌 경내","강원도 강릉시 율곡로3139번길 24"
12496,"첫사랑은 처음이라서",소토보체,"강원도 홍천군 화촌면 군업안말길 153-15"
12497,"첫사랑은 처음이라서",화정시외터미널,"경기도 고양시 덕양구 화신로260번길 74"
12498,"첫사랑은 처음이라서","미니스톱 일산웨스턴점","경기도 고양시 일산동구 정발산로 23 102/103호"
